npdb,POR_PickedOrderCombinedAudit_D
npdb,SCN_SyncBatch_M
npdb,EDI_812_Code_M
npdb,SalesCompanyPhysician
npdb,CRM_CustomerGroup_D
npdb,EML_Source_M_dss_tracking
npdb,CustomerPrice
npdb,City_dss_tracking
npdb,WS_ContractItem_dss_tracking
npdb,KCS_EPCLotVerification_M
npdb,INV_ItemMeasurements_D
npdb,LOG_DatabaseLogEntryType
npdb,WS_ContractPrice_D
npdb,POR_Invoice_D
npdb,INV_LocationRequiredLicense_D
npdb,CHB_WRK_ValidationSplit_T
npdb,CMN_AdjustmentType_M
npdb,InventoryTranIntegrity
npdb,SCN_POR_WRK_SalesOrderPicking_M
npdb,InventoryStatusChange
npdb,EPCIS_Event_M
npdb,INV_LocationParameters_D
npdb,InventoryTranType
npdb,HPG
npdb,ProductType
npdb,SC_RPL_PurchaseOrderControl_M
npdb,POR_IncentiveType_M
npdb,KCS_EPCLotVerification_D
npdb,ScannerSyncSession
npdb,WS_GpoMember
npdb,POR_EDI_856_D
npdb,PurchaseOrderDcLicense
npdb,EDI_Invoice
npdb,CUS_ContactIdentificationCode_D_dss_tracking
npdb,POR_IncentiveType_M_dss_tracking
npdb,EPCIS_CustomerEvent_D
npdb,POR_CombinedShipment_D
npdb,SCN_POR_WRK_SalesOrderPicking_D
npdb,GEN_NoteType_M
npdb,APP_ReportChannel_D_dss_tracking
npdb,INV_LocationLicense_D
npdb,ShippingTrackingRange
npdb,CHB_TextException_T
npdb,CMN_ContractRate_D
npdb,MessageType
npdb,SLS_SampleStockMonthEnd_D
npdb,CUS_DSA_ContractSalesItemOvd_D
npdb,MergedCustomerList
npdb,SCN_SyncBatchTranNo_R
npdb,SLS_SalesRepTerritory_R_dss_tracking
npdb,MessageTypeGroup
npdb,a
npdb,WS_Sale_WS_Customer_Item_Purchases
npdb,POR_Invoice_D_dss_tracking
npdb,PurchaseOrderDetails_rest
npdb,CHB_RevalidateException_T
npdb,POR_IncentiveDiscount_D_dss_tracking
npdb,ShippingTrackingNotification
npdb,CUS_PhysicianDesignation_M
npdb,EDI_WRK_OrderLine
npdb,POR_EDI_856_Status_H
npdb,SCN_POR_WRK_SalesOrderPicking_D_issue
npdb,SHP_UniqueDimShipperQty_D_config_id_1
npdb,SCN_SER_SyncBatch_M
npdb,KCS_KitCheckPrefix_M
npdb,EDI_864_Message_D
npdb,EDI_855_PurchaseOrderAcknowledgmentStatus_M
npdb,WS_CustomerRanking_test
npdb,SCN_POR_WRK_SalesOrderPicking_M_issue
npdb,MergedCustomers
npdb,CUS_PreventCombinedShipment_D
npdb,CMN_ContractAdjustment_D_WRK
npdb,AuditInventorySync
npdb,ReportParameterValues
npdb,EPCIS_POR_SerializedStatus_M
npdb,ShippingTrackingMap
npdb,ZipCode_dss_tracking
npdb,OrderStatus
npdb,EDI_812_Header_M
npdb,EDI_845_WholesalerIdentificationCode_D
npdb,ReportParameters
npdb,CustomerType
npdb,ADM_Period_M
npdb,CHB_QuantityException_T
npdb,POR_SHP_WRK_OrderInfo_M_021220
npdb,POError
npdb,EDI_PurchaseOrder
npdb,CUS_ContactIdentificationCodeSchedule_R_dss_tracking
npdb,ReportRequests
npdb,POR_EDI_856_Status_M
npdb,CUS_CustomerWS_Customer_R
npdb,POR_PickedLot_M_dss_tracking
npdb,PickListClobber
npdb,Reports
npdb,EDI_855_PurchaseOrderEventType_M
npdb,InventorySync
npdb,SLS_TerritoryGroup_M
npdb,INV_ItemVaultStorage_D
npdb,PickListClobberLots
npdb,EML_Source_M
npdb,WS_ContractCommissionRate
npdb,INVC_TermsBasisDateCode_M_dss_tracking
npdb,EDI_864_Message_M
npdb,CSOS_LinkSerialNo_D_dss_tracking
